일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20230407,65000,2700,4.33,63800,65200,63800,27476120,1.77821E+12,3.88036E+14,5969782550
20230406,62300,-1600,-2.5,63500,63600,62300,14992747,9.40919E+11,3.71917E+14,5969782550
20230405,63900,300,0.47,63700,64000,63400,9176149,5.84823E+11,3.81469E+14,5969782550
20230404,63600,500,0.79,63400,63800,62800,11120514,7.06089E+11,3.79678E+14,5969782550
20230403,63100,-900,-1.41,64000,64000,63000,11973133,7.57289E+11,3.76693E+14,5969782550
20230331,64000,800,1.27,64000,64000,63700,14094479,9.00712E+11,3.82066E+14,5969782550
20230330,63200,500,0.8,63700,63700,63100,15684377,9.93903E+11,3.7729E+14,5969782550
20230329,62700,-200,-0.32,62500,62700,62200,11216008,7.00456E+11,3.74305E+14,5969782550
20230328,62900,800,1.29,62400,62900,62100,11614118,7.26295E+11,3.75499E+14,5969782550
20230327,62100,-900,-1.43,62600,62800,62000,11039331,6.8717E+11,3.70723E+14,5969782550
20230324,63000,700,1.12,62700,63300,62300,18278602,1.1478E+12,3.76096E+14,5969782550
20230323,62300,1200,1.96,60600,62300,60600,15381057,9.46394E+11,3.71917E+14,5969782550
20230322,61100,800,1.33,61000,61200,60500,8978591,5.46787E+11,3.64754E+14,5969782550
20230321,60300,100,0.17,60500,60700,60100,8318514,5.01918E+11,3.59978E+14,5969782550
20230320,60200,-1100,-1.79,61100,61200,60200,9618009,5.82446E+11,3.59381E+14,5969782550
20230317,61300,1400,2.34,60800,61300,60600,14090110,8.60201E+11,3.65948E+14,5969782550
20230316,59900,100,0.17,59200,60200,59100,10611939,6.33332E+11,3.5759E+14,5969782550
20230315,59800,800,1.36,60000,60300,59600,10482149,6.28406E+11,3.56993E+14,5969782550
20230314,59000,-1000,-1.67,59400,59500,59000,12147346,7.19193E+11,3.52217E+14,5969782550
20230313,60000,500,0.84,59900,60200,59300,12779724,7.65245E+11,3.58187E+14,5969782550
20230310,59500,-600,-1,59500,59700,59100,11902471,7.06236E+11,3.55202E+14,5969782550
20230309,60100,-200,-0.33,60500,60800,59900,14334499,8.62952E+11,3.58784E+14,5969782550
20230308,60300,-400,-0.66,60100,60500,59900,14161857,8.51969E+11,3.59978E+14,5969782550
20230307,60700,-800,-1.3,61400,61400,60700,11473280,6.98906E+11,3.62366E+14,5969782550
20230306,61500,1000,1.65,61100,61600,60800,13630602,8.35008E+11,3.67142E+14,5969782550
20230303,60500,-300,-0.49,61000,61200,60500,10711405,6.49938E+11,3.61172E+14,5969782550
20230302,60800,200,0.33,60900,61800,60500,13095682,7.98787E+11,3.62963E+14,5969782550
20230228,60600,100,0.17,60800,61400,60500,13715861,8.34903E+11,3.61769E+14,5969782550
20230227,60500,-800,-1.31,60800,60800,60200,11155697,6.74293E+11,3.61172E+14,5969782550
20230224,61300,-700,-1.13,62300,62600,61300,10308143,6.38634E+11,3.65948E+14,5969782550
20230223,62000,900,1.47,61700,62500,61500,13047099,8.09465E+11,3.70127E+14,5969782550
20230222,61100,-1000,-1.61,61500,61800,61000,11959088,7.32239E+11,3.64754E+14,5969782550
20230221,62100,-600,-0.96,62700,62800,62000,7665046,4.76712E+11,3.70723E+14,5969782550
20230220,62700,100,0.16,62900,63000,61800,12908073,8.06199E+11,3.74305E+14,5969782550
20230217,62600,-1100,-1.73,62900,63300,62400,10791265,6.7781E+11,3.73708E+14,5969782550
20230216,63700,1500,2.41,62500,63700,62400,13798831,8.7376E+11,3.80275E+14,5969782550
20230215,62200,-1000,-1.58,63900,63900,62000,13208103,8.26031E+11,3.7132E+14,5969782550
20230214,63200,300,0.48,63600,63900,63200,9126664,5.79858E+11,3.7729E+14,5969782550
20230213,62900,100,0.16,62900,63000,62300,10730362,6.72253E+11,3.75499E+14,5969782550
20230210,62800,-200,-0.32,62600,63000,62400,9382576,5.87898E+11,3.74902E+14,5969782550
20230209,63000,-100,-0.16,63000,63300,62300,12164865,7.64921E+11,3.76096E+14,5969782550
20230208,63100,1200,1.94,62800,63300,62400,12243125,7.70473E+11,3.76693E+14,5969782550
20230207,61900,300,0.49,61900,62500,61600,14491039,8.98617E+11,3.6953E+14,5969782550
20230206,61600,-2200,-3.45,62800,63000,61600,15529356,9.6789E+11,3.67739E+14,5969782550
20230203,63800,300,0.47,63900,64000,63000,15194598,9.67336E+11,3.80872E+14,5969782550
20230202,63500,1700,2.75,63200,63900,62600,23285983,1.47463E+12,3.79081E+14,5969782550
20230201,61800,800,1.31,62600,62700,61000,18570133,1.14578E+12,3.68933E+14,5969782550
20230131,61000,-2300,-3.63,63500,63700,61000,29746731,1.83577E+12,3.64157E+14,5969782550
20230130,63300,-1300,-2.01,64900,64900,63100,20995234,1.33703E+12,3.77887E+14,5969782550
20230127,64600,700,1.1,64400,65000,63900,18760182,1.21276E+12,3.85648E+14,5969782550
20230126,63900,500,0.79,63800,63900,63300,13278277,8.46409E+11,3.81469E+14,5969782550
20230125,63400,1600,2.59,63500,63700,63000,16822710,1.0662E+12,3.78484E+14,5969782550
20230120,61800,300,0.49,62100,62300,61100,9646327,5.95373E+11,3.68933E+14,5969782550
20230119,61500,1100,1.82,60500,61500,60400,12808490,7.81938E+11,3.67142E+14,5969782550
20230118,60400,-600,-0.98,60700,61000,59900,11584041,6.9851E+11,3.60575E+14,5969782550
20230117,61000,-100,-0.16,61200,61500,60600,9831456,5.99709E+11,3.64157E+14,5969782550
20230116,61100,300,0.49,61300,61600,60800,10039972,6.15316E+11,3.64754E+14,5969782550
20230113,60800,300,0.5,60500,61200,60400,12510328,7.6117E+11,3.62963E+14,5969782550
20230112,60500,0,0,61100,61200,59900,16102561,9.72247E+11,3.61172E+14,5969782550
20230111,60500,100,0.17,61000,61200,60300,12310751,7.47215E+11,3.61172E+14,5969782550
20230110,60400,-300,-0.49,60200,61100,59900,14859797,8.98812E+11,3.60575E+14,5969782550
20230109,60700,1700,2.88,59700,60700,59600,18640107,1.12461E+12,3.62366E+14,5969782550
20230106,59000,800,1.37,58300,59400,57900,17334989,1.01877E+12,3.52217E+14,5969782550
20230105,58200,400,0.69,58200,58800,57600,15682826,9.11974E+11,3.47441E+14,5969782550
20230104,57800,2400,4.33,55700,58000,55600,20188071,1.15147E+12,3.45053E+14,5969782550
20230103,55400,-100,-0.18,55400,56000,54500,13547030,7.47899E+11,3.30726E+14,5969782550
20230102,55500,200,0.36,55500,56100,55200,10031448,5.58433E+11,3.31323E+14,5969782550
20221229,55300,-1300,-2.3,56000,56200,55300,11295935,6.28654E+11,3.30129E+14,5969782550
20221228,56600,-1500,-2.58,57600,57600,56400,14665410,8.32919E+11,3.3789E+14,5969782550
20221227,58100,200,0.35,58000,58400,57900,10667027,6.2041E+11,3.46844E+14,5969782550
20221226,57900,-200,-0.34,58000,58100,57700,6756411,3.91223E+11,3.4565E+14,5969782550
20221223,58100,-1000,-1.69,58200,58400,57700,9829407,5.70402E+11,3.46844E+14,5969782550
20221222,59100,1100,1.9,58100,59100,58100,10720630,6.28699E+11,3.52814E+14,5969782550
20221221,58000,-600,-1.02,58700,59100,58000,10356971,6.03986E+11,3.46247E+14,5969782550
20221220,58600,-900,-1.51,59000,59100,58500,9284761,5.45533E+11,3.49829E+14,5969782550
20221219,59500,0,0,59500,59900,59100,7696187,4.57559E+11,3.55202E+14,5969782550
20221216,59500,200,0.34,58300,59500,58300,13033596,7.69868E+11,3.55202E+14,5969782550
20221215,59300,-1200,-1.98,59800,60200,59300,8716039,5.19762E+11,3.54008E+14,5969782550
20221214,60500,800,1.34,59800,60600,59800,8207485,4.95209E+11,3.61172E+14,5969782550
20221213,59700,200,0.34,59600,60300,59400,9040873,5.39588E+11,3.56396E+14,5969782550
20221212,59500,-900,-1.49,59900,60000,59400,9036472,5.38558E+11,3.55202E+14,5969782550
20221209,60400,1200,2.03,59300,60600,59300,10529632,6.33778E+11,3.60575E+14,5969782550
20221208,59200,300,0.51,58700,59200,58600,12986815,7.66212E+11,3.53411E+14,5969782550
20221207,58900,-300,-0.51,58800,59600,58500,12100662,7.14083E+11,3.5162E+14,5969782550
20221206,59200,-1100,-1.82,59800,60100,59200,13888300,8.2734E+11,3.53411E+14,5969782550
20221205,60300,-100,-0.17,60900,61100,60000,13767787,8.32614E+11,3.59978E+14,5969782550
20221202,60400,-2200,-3.51,62500,62500,60400,15331184,9.35961E+11,3.60575E+14,5969782550
20221201,62600,400,0.64,63100,63200,62300,16631445,1.04455E+12,3.73708E+14,5969782550
20221130,62200,1600,2.64,60400,62200,60200,19768903,1.21835E+12,3.7132E+14,5969782550
20221129,60600,500,0.83,59900,60600,59800,7014160,4.22226E+11,3.61769E+14,5969782550
20221128,60100,-900,-1.48,60500,60500,59800,8589032,5.15487E+11,3.58784E+14,5969782550
20221125,61000,-400,-0.65,61400,61700,60800,6677933,4.07953E+11,3.64157E+14,5969782550
20221124,61400,400,0.66,61200,61700,60900,8125010,4.97273E+11,3.66545E+14,5969782550
20221123,61000,400,0.66,61200,61300,60700,8765050,5.3458E+11,3.64157E+14,5969782550
20221122,60600,-800,-1.3,60900,61200,60300,9411289,5.71461E+11,3.61769E+14,5969782550
20221121,61400,-400,-0.65,61400,61800,60800,9378097,5.73783E+11,3.66545E+14,5969782550
20221118,61800,400,0.65,61800,62400,61400,12236503,7.57455E+11,3.68933E+14,5969782550
20221117,61400,-1300,-2.07,62000,62000,61300,13298296,8.19119E+11,3.66545E+14,5969782550
20221116,62700,300,0.48,62400,62700,61700,12909260,8.0422E+11,3.74305E+14,5969782550
20221115,62400,500,0.81,62200,62500,61600,12310986,7.64117E+11,3.72514E+14,5969782550
20221114,61900,-1000,-1.59,62900,62900,61700,15973416,9.93352E+11,3.6953E+14,5969782550
20221111,62900,2500,4.14,63100,63200,62300,20037163,1.25713E+12,3.75499E+14,5969782550
20221110,60400,-1600,-2.58,61400,61500,60400,21087633,1.28301E+12,3.60575E+14,5969782550
20221109,62000,200,0.32,62000,62200,61300,14045592,8.69645E+11,3.70127E+14,5969782550
20221108,61800,1600,2.66,60500,61900,60500,18273898,1.12398E+12,3.68933E+14,5969782550
20221107,60200,800,1.35,59700,60300,59400,12437246,7.4735E+11,3.59381E+14,5969782550
20221104,59400,200,0.34,59100,59500,58400,12445841,7.34526E+11,3.54605E+14,5969782550
20221103,59200,-400,-0.67,58600,59800,58100,17492162,1.0292E+12,3.53411E+14,5969782550
20221102,59600,-400,-0.67,59700,60000,59300,13202919,7.87058E+11,3.55799E+14,5969782550
20221101,60000,600,1.01,59900,60300,59500,17201647,1.03038E+12,3.58187E+14,5969782550
20221031,59400,2100,3.66,58100,59900,58000,18999514,1.12647E+12,3.54605E+14,5969782550
20221028,57300,-2200,-3.7,58900,59200,57200,20924937,1.21329E+12,3.42069E+14,5969782550
20221027,59500,100,0.17,59700,60100,58900,21756712,1.29603E+12,3.55202E+14,5969782550
20221026,59400,1700,2.95,58000,59600,57700,20824967,1.22708E+12,3.54605E+14,5969782550
20221025,57700,200,0.35,57000,58600,57000,17405678,1.00951E+12,3.44456E+14,5969782550
20221024,57500,1600,2.86,57000,57500,56700,16944503,9.68892E+11,3.43262E+14,5969782550
20221021,55900,400,0.72,55100,56300,55100,11456060,6.40343E+11,3.33711E+14,5969782550
20221020,55500,-300,-0.54,55200,56000,55100,17107653,9.49265E+11,3.31323E+14,5969782550
20221019,55800,-700,-1.24,56700,56900,55700,12660652,7.10948E+11,3.33114E+14,5969782550
20221018,56500,-100,-0.18,56700,57100,55800,14820702,8.35745E+11,3.37293E+14,5969782550
20221017,56600,300,0.53,55800,57000,55700,13641878,7.69638E+11,3.3789E+14,5969782550
20221014,56300,1100,1.99,56200,56500,55800,12924326,7.26963E+11,3.36099E+14,5969782550
20221013,55200,-600,-1.08,55400,56100,55200,13784602,7.65435E+11,3.29532E+14,5969782550
20221012,55800,400,0.72,55700,57000,55200,18408910,1.03266E+12,3.33114E+14,5969782550
20221011,55400,-800,-1.42,54400,55700,54000,21437877,1.17217E+12,3.30726E+14,5969782550
20221007,56200,-100,-0.18,55900,56900,55200,16886813,9.49027E+11,3.35502E+14,5969782550
20221006,56300,300,0.54,56700,57300,56300,14944446,8.48082E+11,3.36099E+14,5969782550
20221005,56000,800,1.45,56900,57200,55400,22458970,1.26193E+12,3.34308E+14,5969782550
20221004,55200,2100,3.95,55300,55400,54500,19148435,1.05685E+12,3.29532E+14,5969782550
20220930,53100,500,0.95,52300,53600,51800,22503249,1.18734E+12,3.16995E+14,5969782550
20220929,52600,-300,-0.57,53300,53700,52600,13882080,7.37731E+11,3.14011E+14,5969782550
20220928,52900,-1300,-2.4,53900,54400,52500,19991129,1.06467E+12,3.15801E+14,5969782550
20220927,54200,300,0.56,53800,54200,53500,16631289,8.97144E+11,3.23562E+14,5969782550
20220926,53900,-600,-1.1,53700,54200,53600,15008449,8.07353E+11,3.21771E+14,5969782550
20220923,54500,100,0.18,54400,54900,54200,10555964,5.75504E+11,3.25353E+14,5969782550
20220922,54400,-900,-1.63,54600,54700,54300,12786510,6.96058E+11,3.24756E+14,5969782550
20220921,55300,-500,-0.9,55400,55500,55000,11863700,6.55017E+11,3.30129E+14,5969782550
20220920,55800,-600,-1.06,56400,57000,55800,14041465,7.88332E+11,3.33114E+14,5969782550
20220919,56400,200,0.36,56300,57000,56000,12278653,6.93637E+11,3.36696E+14,5969782550
20220916,56200,200,0.36,55600,56400,55500,13456503,7.52456E+11,3.35502E+14,5969782550
20220915,56000,-800,-1.41,57000,57100,56000,11664819,6.57642E+11,3.34308E+14,5969782550
20220914,56800,-1300,-2.24,56200,57200,56100,12524961,7.09906E+11,3.39084E+14,5969782550
20220913,58100,2500,4.5,57000,58500,56800,17166581,9.91016E+11,3.46844E+14,5969782550
20220908,55600,-400,-0.71,56200,56400,55600,18000016,1.00637E+12,3.3192E+14,5969782550
20220907,56000,-1100,-1.93,56700,56700,55900,17384854,9.75695E+11,3.34308E+14,5969782550
20220906,57100,0,0,57200,57600,56900,7503086,4.29152E+11,3.40875E+14,5969782550
20220905,57100,-400,-0.7,57400,57800,56800,11425977,6.53884E+11,3.40875E+14,5969782550
20220902,57500,-900,-1.54,58300,58600,57500,15040310,8.7204E+11,3.43262E+14,5969782550
20220901,58400,-1300,-2.18,58700,58900,58300,14905777,8.72375E+11,3.48635E+14,5969782550
20220831,59700,900,1.53,58200,59900,58200,14203512,8.4132E+11,3.56396E+14,5969782550
20220830,58800,200,0.34,58700,59000,58300,9690044,5.67628E+11,3.51023E+14,5969782550
20220829,58600,-1400,-2.33,58700,58900,58600,9841329,5.77684E+11,3.49829E+14,5969782550
20220826,60000,300,0.5,60300,60900,59900,9499995,5.7304E+11,3.58187E+14,5969782550
20220825,59700,700,1.19,59200,59700,59000,5767902,3.42781E+11,3.56396E+14,5969782550
20220824,59000,-100,-0.17,59200,59500,59000,8888486,5.25407E+11,3.52217E+14,5969782550
20220823,59100,-900,-1.5,59000,59600,59000,9041629,5.35657E+11,3.52814E+14,5969782550
20220822,60000,-900,-1.48,60300,60400,59800,8259865,4.95732E+11,3.58187E+14,5969782550
20220819,60900,-600,-0.98,61400,61600,60600,6923679,4.21909E+11,3.6356E+14,5969782550
20220818,61500,1100,1.82,60300,61900,60000,16372754,9.97987E+11,3.67142E+14,5969782550
20220817,60400,-600,-0.98,61100,61200,60300,9061518,5.50059E+11,3.60575E+14,5969782550
20220816,61000,800,1.33,60500,61600,60300,15036727,9.17516E+11,3.64157E+14,5969782550
20220812,60200,300,0.5,59500,60700,59400,10786658,6.48793E+11,3.59381E+14,5969782550
20220811,59900,800,1.35,59600,60000,59300,15141941,9.03739E+11,3.5759E+14,5969782550
20220810,59100,-900,-1.5,58900,59200,58600,18084349,1.06559E+12,3.52814E+14,5969782550
20220809,60000,-800,-1.32,60600,60700,59600,18251170,1.09426E+12,3.58187E+14,5969782550
20220808,60800,-700,-1.14,61400,61400,60600,11313150,6.8902E+11,3.62963E+14,5969782550
20220805,61500,0,0,61700,61900,61200,9567620,5.88583E+11,3.67142E+14,5969782550
20220804,61500,200,0.33,61700,61800,61200,9125439,5.61836E+11,3.67142E+14,5969782550
20220803,61300,-400,-0.65,61600,61600,61000,10053861,6.15481E+11,3.65948E+14,5969782550
20220802,61700,400,0.65,61200,61900,61000,13614895,8.37567E+11,3.68336E+14,5969782550
20220801,61300,-100,-0.16,61000,61700,60300,13154816,8.03035E+11,3.65948E+14,5969782550
20220729,61400,-500,-0.81,62400,62600,61300,15093120,9.32918E+11,3.66545E+14,5969782550
20220728,61900,100,0.16,62300,62600,61600,10745302,6.67085E+11,3.6953E+14,5969782550
20220727,61800,100,0.16,61300,61900,61200,7320997,4.4999E+11,3.68933E+14,5969782550
20220726,61700,600,0.98,60800,61900,60800,6597211,4.0531E+11,3.68336E+14,5969782550
20220725,61100,-200,-0.33,60900,61900,60800,9193681,5.6554E+11,3.64754E+14,5969782550
20220722,61300,-500,-0.81,61800,62200,61200,10261310,6.31873E+11,3.65948E+14,5969782550
20220721,61800,1300,2.15,61100,61900,60700,12291374,7.54855E+11,3.68933E+14,5969782550
20220720,60500,-400,-0.66,61800,62100,60500,16782238,1.02594E+12,3.61172E+14,5969782550
20220719,60900,-1000,-1.62,61400,61500,60200,15248261,9.2592E+11,3.6356E+14,5969782550
20220718,61900,1900,3.17,60600,62000,60500,20832517,1.27773E+12,3.6953E+14,5969782550
20220715,60000,2500,4.35,58400,60000,58100,18685583,1.10405E+12,3.58187E+14,5969782550
20220714,57500,-500,-0.86,57500,58200,57400,15067012,8.69131E+11,3.43262E+14,5969782550
20220713,58000,-100,-0.17,58300,58600,58000,10841315,6.31712E+11,3.46247E+14,5969782550
20220712,58100,-700,-1.19,58600,58700,58100,9336061,5.44403E+11,3.46844E+14,5969782550
20220711,58800,100,0.17,59300,59600,58700,13042624,7.71043E+11,3.51023E+14,5969782550
20220708,58700,500,0.86,58600,59300,58200,15339271,9.02199E+11,3.50426E+14,5969782550
20220707,58200,1800,3.19,56400,58700,56300,21322833,1.23468E+12,3.47441E+14,5969782550
20220706,56400,-800,-1.4,57300,57300,56400,16820461,9.55957E+11,3.36696E+14,5969782550
20220705,57200,100,0.18,57600,58200,57200,14216539,8.1808E+11,3.41472E+14,5969782550
20220704,57100,900,1.6,56100,57400,55700,17807126,1.01259E+12,3.40875E+14,5969782550
20220701,56200,-800,-1.4,56900,57500,55900,24982097,1.41247E+12,3.35502E+14,5969782550
20220630,57000,-1000,-1.72,57200,57600,57000,18915142,1.0828E+12,3.40278E+14,5969782550
20220629,58000,-1400,-2.36,58500,58800,58000,14677138,8.5577E+11,3.46247E+14,5969782550
20220628,59400,600,1.02,59200,59500,58700,13540538,8.00041E+11,3.54605E+14,5969782550
20220627,58800,400,0.68,59000,59900,58300,18122236,1.07119E+12,3.51023E+14,5969782550
20220624,58400,1000,1.74,57900,59100,57700,23256103,1.35929E+12,3.48635E+14,5969782550
20220623,57400,-200,-0.35,57700,58000,56800,28338608,1.62702E+12,3.42666E+14,5969782550
20220622,57600,-900,-1.54,59000,59100,57600,23334687,1.36008E+12,3.43859E+14,5969782550
20220621,58500,-200,-0.34,58700,59200,58200,25148109,1.475E+12,3.49232E+14,5969782550
20220620,58700,-1100,-1.84,59800,59900,58100,34111306,1.99708E+12,3.50426E+14,5969782550
20220617,59800,-1100,-1.81,59400,59900,59400,29053450,1.73245E+12,3.56993E+14,5969782550
20220616,60900,200,0.33,61300,61800,60500,23394895,1.43105E+12,3.6356E+14,5969782550
20220615,60700,-1200,-1.94,61300,61500,60200,26811224,1.63019E+12,3.62366E+14,5969782550
20220614,61900,-200,-0.32,61200,62200,61100,24606419,1.5192E+12,3.6953E+14,5969782550
20220613,62100,-1700,-2.66,62400,62800,62100,22157816,1.38064E+12,3.70723E+14,5969782550
20220610,63800,-1400,-2.15,64000,64400,63800,22193552,1.41925E+12,3.80872E+14,5969782550
20220609,65200,-100,-0.15,65100,65200,64500,25790725,1.67376E+12,3.8923E+14,5969782550
20220608,65300,-200,-0.31,65400,65700,65300,12483180,8.17379E+11,3.89827E+14,5969782550
20220607,65500,-1300,-1.95,66200,66400,65400,19355755,1.27344E+12,3.91021E+14,5969782550
20220603,66800,100,0.15,67200,67300,66800,8222883,5.50655E+11,3.98781E+14,5969782550
20220602,66700,-700,-1.04,66600,67000,66400,14959443,9.96681E+11,3.98184E+14,5969782550
20220531,67400,-300,-0.44,67500,67500,66700,24365002,1.63777E+12,4.02363E+14,5969782550
20220530,67700,1200,1.8,67500,67800,66900,14255484,9.60593E+11,4.04154E+14,5969782550
20220527,66500,600,0.91,66700,66900,66200,11405555,7.59035E+11,3.96991E+14,5969782550
20220526,65900,-500,-0.75,66300,67200,65500,15970890,1.0573E+12,3.93409E+14,5969782550
20220525,66400,-100,-0.15,66700,67100,65900,15150490,1.00781E+12,3.96394E+14,5969782550
20220524,66500,-1400,-2.06,67500,67700,66500,15482576,1.03549E+12,3.96991E+14,5969782550
20220523,67900,-100,-0.15,68800,68800,67600,13684088,9.31341E+11,4.05348E+14,5969782550
20220520,68000,500,0.74,67800,68400,67700,12109671,8.24049E+11,4.05945E+14,5969782550
20220519,67500,-600,-0.88,66500,67600,66500,17073727,1.14774E+12,4.0296E+14,5969782550
20220518,68100,500,0.74,68300,68700,67600,16486319,1.12259E+12,4.06542E+14,5969782550
20220517,67600,1300,1.96,66600,67900,66600,15680447,1.05832E+12,4.03557E+14,5969782550
20220516,66300,-200,-0.3,67100,67400,66100,11937555,7.96061E+11,3.95797E+14,5969782550
20220513,66500,1600,2.47,65300,66700,65200,14551536,9.62476E+11,3.96991E+14,5969782550
20220512,64900,-800,-1.22,65200,65500,64900,16414188,1.06969E+12,3.87439E+14,5969782550
20220511,65700,0,0,65500,66300,65200,12330920,8.12298E+11,3.92215E+14,5969782550
20220510,65700,-400,-0.61,65900,66300,65300,17235605,1.13207E+12,3.92215E+14,5969782550
20220509,66100,-400,-0.6,66300,66900,66100,11858736,7.87563E+11,3.94603E+14,5969782550
20220506,66500,-1400,-2.06,67000,67100,66500,14356156,9.57335E+11,3.96991E+14,5969782550
